,高雄時間,同意票,不同意票,同意比例,有效票,無效票,投票人數,已開投票所投票人總數,投票率,應送行政區,已送行政區,應送開票所,已送開票所,行政區
2123,2020-06-06 17:45:16,17452,443,40.21,17895,96,17991,43397,41.46,1,1,42,42,新興區
2124,2020-06-06 17:45:16,111643,2663,39.69,114306,527,114833,260604,44.06,1,0,189,177,三民區
2125,2020-06-06 17:45:16,57069,1421,39.98,58490,295,58785,142733,41.19,1,1,116,116,苓雅區
2126,2020-06-06 17:45:16,9437,252,39.81,9689,47,9736,23704,41.07,1,1,22,22,前金區
2127,2020-06-06 17:45:17,66816,1779,42.48,68595,347,68942,157294,43.83,1,1,119,119,前鎮區
2128,2020-06-06 17:45:17,10658,295,44.49,10953,58,11011,23954,45.97,1,1,18,18,旗津區
2129,2020-06-06 17:45:18,55361,1415,42.72,56776,259,57035,129597,44.01,1,1,89,89,小港區
2130,2020-06-06 17:45:18,101516,2640,34.52,104156,531,104687,255356,41.0,1,0,228,201,鳳山區
2131,2020-06-06 17:45:18,25028,684,43.44,25712,194,25906,57617,44.96,1,1,51,51,林園區
2132,2020-06-06 17:45:19,13320,363,45.49,13683,89,13772,29282,47.03,1,1,24,24,大社區
2133,2020-06-06 17:45:19,32787,886,44.32,33673,168,33841,73973,45.75,1,1,47,47,仁武區
2134,2020-06-06 17:45:19,15318,389,42.88,15707,89,15796,35719,44.22,1,1,32,32,大樹區
2135,2020-06-06 17:45:19,30760,790,32.38,31550,173,31723,74791,42.42,1,0,81,64,大寮區
2136,2020-06-06 17:45:20,16662,412,42.76,17074,91,17165,38963,44.05,1,1,28,28,鳥松區
2137,2020-06-06 17:45:20,16254,507,49.89,16761,95,16856,32578,51.74,1,1,31,31,橋頭區
2138,2020-06-06 17:45:20,32084,895,40.55,32979,190,33169,79113,41.93,1,1,72,72,岡山區
2139,2020-06-06 17:45:21,2552,92,39.72,2644,21,2665,6425,41.48,1,1,12,12,田寮區
2140,2020-06-06 17:45:21,10929,369,43.55,11298,75,11373,25097,45.32,1,1,24,24,湖內區
2141,2020-06-06 17:45:21,10559,281,44.29,10840,70,10910,23841,45.76,1,1,21,21,阿蓮區
2142,2020-06-06 17:45:21,18054,568,42.55,18622,111,18733,42432,44.15,1,1,41,41,路竹區
2143,2020-06-06 17:45:21,10618,306,41.88,10924,91,11015,25354,43.44,1,1,25,25,燕巢區
2144,2020-06-06 17:45:22,14032,404,46.35,14436,87,14523,30272,47.98,1,1,28,28,梓官區
2145,2020-06-06 17:45:22,2880,164,26.41,3044,40,3084,10903,28.29,1,1,12,12,六龜區
2146,2020-06-06 17:45:22,9749,420,28.58,10169,88,10257,34112,30.07,1,1,32,32,美濃區
2147,2020-06-06 17:45:22,6173,193,38.78,6366,48,6414,15918,40.29,1,1,18,18,彌陀區
2148,2020-06-06 17:45:22,1223,56,23.41,1279,16,1295,5224,24.79,1,1,7,7,甲仙區
2149,2020-06-06 17:45:22,11399,474,37.0,11873,78,11951,30807,38.79,1,1,35,35,旗山區
2150,2020-06-06 17:45:22,2733,121,26.69,2854,28,2882,10238,28.15,1,1,10,10,杉林區
2151,2020-06-06 17:45:22,10600,315,41.54,10915,59,10974,25515,43.01,1,1,21,21,茄萣區
2152,2020-06-06 17:45:22,4914,122,42.0,5036,23,5059,11699,43.24,1,1,12,12,永安區
2153,2020-06-06 17:45:23,60,1,3.95,61,0,61,1520,4.01,1,1,3,3,茂林區
2154,2020-06-06 17:45:23,3863,145,30.86,4008,56,4064,12517,32.47,1,1,18,18,內門區
2155,2020-06-06 17:45:23,201,24,6.01,225,2,227,3342,6.79,1,1,8,8,桃源區
2156,2020-06-06 17:45:23,209,7,8.95,216,0,216,2334,9.25,1,1,4,4,那瑪夏區
2157,2020-06-06 17:46:13,57508,1416,36.37,58924,271,59195,158116,37.44,1,1,103,103,左營區
2158,2020-06-06 17:46:13,9107,221,43.17,9328,57,9385,21094,44.49,1,1,24,24,鹽埕區
2159,2020-06-06 17:46:13,17452,443,40.21,17895,96,17991,43397,41.46,1,1,42,42,新興區
2160,2020-06-06 17:46:13,60747,1607,40.09,62354,279,62633,149662,41.85,1,0,99,98,楠梓區
2161,2020-06-06 17:46:13,111643,2663,39.69,114306,527,114833,260604,44.06,1,0,189,177,三民區
2162,2020-06-06 17:46:13,57069,1421,39.98,58490,295,58785,142733,41.19,1,1,116,116,苓雅區
2163,2020-06-06 17:46:13,41798,947,36.85,42745,175,42920,106570,40.27,1,0,77,73,鼓山區
2164,2020-06-06 17:46:13,902073,24087,39.22,926160,4924,931084,2211667,42.1,38,33,1823,1762,高雄市
2165,2020-06-06 17:46:13,9437,252,39.81,9689,47,9736,23704,41.07,1,1,22,22,前金區
2166,2020-06-06 17:46:14,13320,363,45.49,13683,89,13772,29282,47.03,1,1,24,24,大社區
2167,2020-06-06 17:46:14,10658,295,44.49,10953,58,11011,23954,45.97,1,1,18,18,旗津區
2168,2020-06-06 17:46:14,32084,895,40.55,32979,190,33169,79113,41.93,1,1,72,72,岡山區
2169,2020-06-06 17:46:14,25028,684,43.44,25712,194,25906,57617,44.96,1,1,51,51,林園區
2170,2020-06-06 17:46:14,30760,790,32.38,31550,173,31723,74791,42.42,1,0,81,64,大寮區
2171,2020-06-06 17:46:14,15318,389,42.88,15707,89,15796,35719,44.22,1,1,32,32,大樹區
2172,2020-06-06 17:46:14,16662,412,42.76,17074,91,17165,38963,44.05,1,1,28,28,鳥松區
2173,2020-06-06 17:46:14,101516,2640,34.52,104156,531,104687,255356,41.0,1,0,228,201,鳳山區
2174,2020-06-06 17:46:14,66816,1779,42.48,68595,347,68942,157294,43.83,1,1,119,119,前鎮區
2175,2020-06-06 17:46:14,55361,1415,42.72,56776,259,57035,129597,44.01,1,1,89,89,小港區
2176,2020-06-06 17:46:14,32787,886,44.32,33673,168,33841,73973,45.75,1,1,47,47,仁武區
2177,2020-06-06 17:46:15,18054,568,42.55,18622,111,18733,42432,44.15,1,1,41,41,路竹區
2178,2020-06-06 17:46:15,16254,507,49.89,16761,95,16856,32578,51.74,1,1,31,31,橋頭區
2179,2020-06-06 17:46:15,9749,420,28.58,10169,88,10257,34112,30.07,1,1,32,32,美濃區
2180,2020-06-06 17:46:15,6173,193,38.78,6366,48,6414,15918,40.29,1,1,18,18,彌陀區
2181,2020-06-06 17:46:15,2552,92,39.72,2644,21,2665,6425,41.48,1,1,12,12,田寮區
2182,2020-06-06 17:46:15,10618,306,41.88,10924,91,11015,25354,43.44,1,1,25,25,燕巢區
2183,2020-06-06 17:46:15,10929,369,43.55,11298,75,11373,25097,45.32,1,1,24,24,湖內區
2184,2020-06-06 17:46:15,2880,164,26.41,3044,40,3084,10903,28.29,1,1,12,12,六龜區
2185,2020-06-06 17:46:15,10600,315,41.54,10915,59,10974,25515,43.01,1,1,21,21,茄萣區
2186,2020-06-06 17:46:15,14032,404,46.35,14436,87,14523,30272,47.98,1,1,28,28,梓官區
2187,2020-06-06 17:46:15,1223,56,23.41,1279,16,1295,5224,24.79,1,1,7,7,甲仙區
2188,2020-06-06 17:46:15,11399,474,37.0,11873,78,11951,30807,38.79,1,1,35,35,旗山區
2189,2020-06-06 17:46:15,10559,281,44.29,10840,70,10910,23841,45.76,1,1,21,21,阿蓮區
2190,2020-06-06 17:46:15,4914,122,42.0,5036,23,5059,11699,43.24,1,1,12,12,永安區
2191,2020-06-06 17:46:16,209,7,8.95,216,0,216,2334,9.25,1,1,4,4,那瑪夏區
2192,2020-06-06 17:46:16,3863,145,30.86,4008,56,4064,12517,32.47,1,1,18,18,內門區
2193,2020-06-06 17:46:16,201,24,6.01,225,2,227,3342,6.79,1,1,8,8,桃源區
2194,2020-06-06 17:46:16,60,1,3.95,61,0,61,1520,4.01,1,1,3,3,茂林區
2195,2020-06-06 17:46:16,2733,121,26.69,2854,28,2882,10238,28.15,1,1,10,10,杉林區
2196,2020-06-06 17:47:06,57508,1416,36.37,58924,271,59195,158116,37.44,1,1,103,103,左營區
2197,2020-06-06 17:47:06,9107,221,43.17,9328,57,9385,21094,44.49,1,1,24,24,鹽埕區
2198,2020-06-06 17:47:06,41798,947,36.85,42745,175,42920,106570,40.27,1,0,77,73,鼓山區
2199,2020-06-06 17:47:06,902073,24087,39.22,926160,4924,931084,2211667,42.1,38,33,1823,1762,高雄市
2200,2020-06-06 17:47:07,60747,1607,40.09,62354,279,62633,149662,41.85,1,0,99,98,楠梓區
2201,2020-06-06 17:47:07,55361,1415,42.72,56776,259,57035,129597,44.01,1,1,89,89,小港區
2202,2020-06-06 17:47:07,17452,443,40.21,17895,96,17991,43397,41.46,1,1,42,42,新興區
2203,2020-06-06 17:47:07,9437,252,39.81,9689,47,9736,23704,41.07,1,1,22,22,前金區
2204,2020-06-06 17:47:07,66816,1779,42.48,68595,347,68942,157294,43.83,1,1,119,119,前鎮區
2205,2020-06-06 17:47:07,57069,1421,39.98,58490,295,58785,142733,41.19,1,1,116,116,苓雅區
2206,2020-06-06 17:47:07,10658,295,44.49,10953,58,11011,23954,45.97,1,1,18,18,旗津區
2207,2020-06-06 17:47:07,111643,2663,39.69,114306,527,114833,260604,44.06,1,0,189,177,三民區
2208,2020-06-06 17:47:08,30760,790,32.38,31550,173,31723,74791,42.42,1,0,81,64,大寮區
2209,2020-06-06 17:47:08,13320,363,45.49,13683,89,13772,29282,47.03,1,1,24,24,大社區
2210,2020-06-06 17:47:08,32787,886,44.32,33673,168,33841,73973,45.75,1,1,47,47,仁武區
2211,2020-06-06 17:47:08,101516,2640,34.52,104156,531,104687,255356,41.0,1,0,228,201,鳳山區
2212,2020-06-06 17:47:08,25028,684,43.44,25712,194,25906,57617,44.96,1,1,51,51,林園區
2213,2020-06-06 17:47:08,15318,389,42.88,15707,89,15796,35719,44.22,1,1,32,32,大樹區
2214,2020-06-06 17:47:09,10618,306,41.88,10924,91,11015,25354,43.44,1,1,25,25,燕巢區
2215,2020-06-06 17:47:09,16662,412,42.76,17074,91,17165,38963,44.05,1,1,28,28,鳥松區
2216,2020-06-06 17:47:09,16254,507,49.89,16761,95,16856,32578,51.74,1,1,31,31,橋頭區
2217,2020-06-06 17:47:09,32084,895,40.55,32979,190,33169,79113,41.93,1,1,72,72,岡山區
2218,2020-06-06 17:47:10,10929,369,43.55,11298,75,11373,25097,45.32,1,1,24,24,湖內區
2219,2020-06-06 17:47:10,10559,281,44.29,10840,70,10910,23841,45.76,1,1,21,21,阿蓮區
2220,2020-06-06 17:47:10,2552,92,39.72,2644,21,2665,6425,41.48,1,1,12,12,田寮區
2221,2020-06-06 17:47:10,18054,568,42.55,18622,111,18733,42432,44.15,1,1,41,41,路竹區
2222,2020-06-06 17:47:11,11399,474,37.0,11873,78,11951,30807,38.79,1,1,35,35,旗山區
2223,2020-06-06 17:47:11,14032,404,46.35,14436,87,14523,30272,47.98,1,1,28,28,梓官區
2224,2020-06-06 17:47:11,4914,122,42.0,5036,23,5059,11699,43.24,1,1,12,12,永安區
2225,2020-06-06 17:47:11,10600,315,41.54,10915,59,10974,25515,43.01,1,1,21,21,茄萣區
2226,2020-06-06 17:47:11,6173,193,38.78,6366,48,6414,15918,40.29,1,1,18,18,彌陀區
2227,2020-06-06 17:47:12,209,7,8.95,216,0,216,2334,9.25,1,1,4,4,那瑪夏區
2228,2020-06-06 17:47:12,60,1,3.95,61,0,61,1520,4.01,1,1,3,3,茂林區
2229,2020-06-06 17:47:12,2733,121,26.69,2854,28,2882,10238,28.15,1,1,10,10,杉林區
2230,2020-06-06 17:47:12,9749,420,28.58,10169,88,10257,34112,30.07,1,1,32,32,美濃區
2231,2020-06-06 17:47:12,2880,164,26.41,3044,40,3084,10903,28.29,1,1,12,12,六龜區
2232,2020-06-06 17:47:12,201,24,6.01,225,2,227,3342,6.79,1,1,8,8,桃源區
2233,2020-06-06 17:47:12,3863,145,30.86,4008,56,4064,12517,32.47,1,1,18,18,內門區
2234,2020-06-06 17:47:12,1223,56,23.41,1279,16,1295,5224,24.79,1,1,7,7,甲仙區
2235,2020-06-06 17:48:02,60747,1607,40.09,62354,279,62633,149662,41.85,1,0,99,98,楠梓區
2236,2020-06-06 17:48:02,57508,1416,36.37,58924,271,59195,158116,37.44,1,1,103,103,左營區
2237,2020-06-06 17:48:02,9107,221,43.17,9328,57,9385,21094,44.49,1,1,24,24,鹽埕區
2238,2020-06-06 17:48:02,41798,947,36.85,42745,175,42920,106570,40.27,1,0,77,73,鼓山區
2239,2020-06-06 17:48:02,902073,24087,39.22,926160,4924,931084,2211667,42.1,38,33,1823,1762,高雄市
2240,2020-06-06 17:48:03,10658,295,44.49,10953,58,11011,23954,45.97,1,1,18,18,旗津區
2241,2020-06-06 17:48:03,101516,2640,34.52,104156,531,104687,255356,41.0,1,0,228,201,鳳山區
2242,2020-06-06 17:48:03,111643,2663,39.69,114306,527,114833,260604,44.06,1,0,189,177,三民區
2243,2020-06-06 17:48:03,57069,1421,39.98,58490,295,58785,142733,41.19,1,1,116,116,苓雅區
2244,2020-06-06 17:48:03,55361,1415,42.72,56776,259,57035,129597,44.01,1,1,89,89,小港區
2245,2020-06-06 17:48:03,9437,252,39.81,9689,47,9736,23704,41.07,1,1,22,22,前金區
2246,2020-06-06 17:48:03,25028,684,43.44,25712,194,25906,57617,44.96,1,1,51,51,林園區
2247,2020-06-06 17:48:03,17452,443,40.21,17895,96,17991,43397,41.46,1,1,42,42,新興區
2248,2020-06-06 17:48:03,66816,1779,42.48,68595,347,68942,157294,43.83,1,1,119,119,前鎮區
2249,2020-06-06 17:48:04,15318,389,42.88,15707,89,15796,35719,44.22,1,1,32,32,大樹區
2250,2020-06-06 17:48:04,32787,886,44.32,33673,168,33841,73973,45.75,1,1,47,47,仁武區
2251,2020-06-06 17:48:04,30760,790,32.38,31550,173,31723,74791,42.42,1,0,81,64,大寮區
2252,2020-06-06 17:48:04,13320,363,45.49,13683,89,13772,29282,47.03,1,1,24,24,大社區
2253,2020-06-06 17:48:04,16662,412,42.76,17074,91,17165,38963,44.05,1,1,28,28,鳥松區
2254,2020-06-06 17:48:05,10618,306,41.88,10924,91,11015,25354,43.44,1,1,25,25,燕巢區
2255,2020-06-06 17:48:05,18054,568,42.55,18622,111,18733,42432,44.15,1,1,41,41,路竹區
2256,2020-06-06 17:48:05,2552,92,39.72,2644,21,2665,6425,41.48,1,1,12,12,田寮區
2257,2020-06-06 17:48:05,10559,281,44.29,10840,70,10910,23841,45.76,1,1,21,21,阿蓮區
2258,2020-06-06 17:48:05,32084,895,40.55,32979,190,33169,79113,41.93,1,1,72,72,岡山區
2259,2020-06-06 17:48:05,16254,507,49.89,16761,95,16856,32578,51.74,1,1,31,31,橋頭區
2260,2020-06-06 17:48:05,10600,315,41.54,10915,59,10974,25515,43.01,1,1,21,21,茄萣區
2261,2020-06-06 17:48:05,10929,369,43.55,11298,75,11373,25097,45.32,1,1,24,24,湖內區
2262,2020-06-06 17:48:06,4914,122,42.0,5036,23,5059,11699,43.24,1,1,12,12,永安區
2263,2020-06-06 17:48:06,6173,193,38.78,6366,48,6414,15918,40.29,1,1,18,18,彌陀區
2264,2020-06-06 17:48:06,14032,404,46.35,14436,87,14523,30272,47.98,1,1,28,28,梓官區
2265,2020-06-06 17:48:06,11399,474,37.0,11873,78,11951,30807,38.79,1,1,35,35,旗山區
2266,2020-06-06 17:48:07,1223,56,23.41,1279,16,1295,5224,24.79,1,1,7,7,甲仙區
2267,2020-06-06 17:48:07,3863,145,30.86,4008,56,4064,12517,32.47,1,1,18,18,內門區
2268,2020-06-06 17:48:07,2733,121,26.69,2854,28,2882,10238,28.15,1,1,10,10,杉林區
2269,2020-06-06 17:48:07,2880,164,26.41,3044,40,3084,10903,28.29,1,1,12,12,六龜區
2270,2020-06-06 17:48:07,9749,420,28.58,10169,88,10257,34112,30.07,1,1,32,32,美濃區
2271,2020-06-06 17:48:08,201,24,6.01,225,2,227,3342,6.79,1,1,8,8,桃源區
2272,2020-06-06 17:48:08,209,7,8.95,216,0,216,2334,9.25,1,1,4,4,那瑪夏區
2273,2020-06-06 17:48:08,60,1,3.95,61,0,61,1520,4.01,1,1,3,3,茂林區
2274,2020-06-06 17:48:58,60747,1607,40.09,62354,279,62633,149662,41.85,1,0,99,98,楠梓區
2275,2020-06-06 17:48:58,57508,1416,36.37,58924,271,59195,158116,37.44,1,1,103,103,左營區
2276,2020-06-06 17:48:58,9107,221,43.17,9328,57,9385,21094,44.49,1,1,24,24,鹽埕區
2277,2020-06-06 17:48:58,42357,960,37.34,43317,176,43493,107714,40.38,1,0,77,74,鼓山區
2278,2020-06-06 17:48:58,910564,24295,39.59,934859,4971,939830,2231713,42.11,38,33,1823,1777,高雄市
2279,2020-06-06 17:48:59,66816,1779,42.48,68595,347,68942,157294,43.83,1,1,119,119,前鎮區
2280,2020-06-06 17:48:59,17452,443,40.21,17895,96,17991,43397,41.46,1,1,42,42,新興區
2281,2020-06-06 17:48:59,13320,363,45.49,13683,89,13772,29282,47.03,1,1,24,24,大社區
2282,2020-06-06 17:48:59,57069,1421,39.98,58490,295,58785,142733,41.19,1,1,116,116,苓雅區
2283,2020-06-06 17:48:59,107419,2768,36.53,110187,563,110750,269225,41.14,1,0,228,211,鳳山區
2284,2020-06-06 17:48:59,10658,295,44.49,10953,58,11011,23954,45.97,1,1,18,18,旗津區
2285,2020-06-06 17:48:59,15318,389,42.88,15707,89,15796,35719,44.22,1,1,32,32,大樹區
2286,2020-06-06 17:48:59,16662,412,42.76,17074,91,17165,38963,44.05,1,1,28,28,鳥松區
2287,2020-06-06 17:48:59,9437,252,39.81,9689,47,9736,23704,41.07,1,1,22,22,前金區
2288,2020-06-06 17:48:59,112212,2677,39.89,114889,529,115418,262003,44.05,1,0,189,178,三民區
2289,2020-06-06 17:48:59,32787,886,44.32,33673,168,33841,73973,45.75,1,1,47,47,仁武區
2290,2020-06-06 17:48:59,32220,843,33.92,33063,185,33248,78425,42.39,1,0,81,67,大寮區
2291,2020-06-06 17:48:59,25028,684,43.44,25712,194,25906,57617,44.96,1,1,51,51,林園區
2292,2020-06-06 17:48:59,55361,1415,42.72,56776,259,57035,129597,44.01,1,1,89,89,小港區
2293,2020-06-06 17:49:00,32084,895,40.55,32979,190,33169,79113,41.93,1,1,72,72,岡山區
2294,2020-06-06 17:49:00,2552,92,39.72,2644,21,2665,6425,41.48,1,1,12,12,田寮區
2295,2020-06-06 17:49:00,14032,404,46.35,14436,87,14523,30272,47.98,1,1,28,28,梓官區
2296,2020-06-06 17:49:00,6173,193,38.78,6366,48,6414,15918,40.29,1,1,18,18,彌陀區
2297,2020-06-06 17:49:00,10559,281,44.29,10840,70,10910,23841,45.76,1,1,21,21,阿蓮區
2298,2020-06-06 17:49:00,10600,315,41.54,10915,59,10974,25515,43.01,1,1,21,21,茄萣區
2299,2020-06-06 17:49:00,10929,369,43.55,11298,75,11373,25097,45.32,1,1,24,24,湖內區
2300,2020-06-06 17:49:00,18054,568,42.55,18622,111,18733,42432,44.15,1,1,41,41,路竹區
2301,2020-06-06 17:49:00,4914,122,42.0,5036,23,5059,11699,43.24,1,1,12,12,永安區
2302,2020-06-06 17:49:00,16254,507,49.89,16761,95,16856,32578,51.74,1,1,31,31,橋頭區
2303,2020-06-06 17:49:00,10618,306,41.88,10924,91,11015,25354,43.44,1,1,25,25,燕巢區
2304,2020-06-06 17:49:01,2880,164,26.41,3044,40,3084,10903,28.29,1,1,12,12,六龜區
2305,2020-06-06 17:49:01,11399,474,37.0,11873,78,11951,30807,38.79,1,1,35,35,旗山區
2306,2020-06-06 17:49:01,201,24,6.01,225,2,227,3342,6.79,1,1,8,8,桃源區
2307,2020-06-06 17:49:01,9749,420,28.58,10169,88,10257,34112,30.07,1,1,32,32,美濃區
2308,2020-06-06 17:49:01,3863,145,30.86,4008,56,4064,12517,32.47,1,1,18,18,內門區
2309,2020-06-06 17:49:01,60,1,3.95,61,0,61,1520,4.01,1,1,3,3,茂林區
2310,2020-06-06 17:49:01,2733,121,26.69,2854,28,2882,10238,28.15,1,1,10,10,杉林區
2311,2020-06-06 17:49:01,1223,56,23.41,1279,16,1295,5224,24.79,1,1,7,7,甲仙區
2312,2020-06-06 17:49:02,209,7,8.95,216,0,216,2334,9.25,1,1,4,4,那瑪夏區
2313,2020-06-06 17:49:52,112212,2677,39.89,114889,529,115418,262003,44.05,1,0,189,178,三民區
2314,2020-06-06 17:49:52,66816,1779,42.48,68595,347,68942,157294,43.83,1,1,119,119,前鎮區
2315,2020-06-06 17:49:52,42357,960,37.34,43317,176,43493,107714,40.38,1,0,77,74,鼓山區
2316,2020-06-06 17:49:52,910564,24295,39.59,934859,4971,939830,2231713,42.11,38,33,1823,1777,高雄市
2317,2020-06-06 17:49:52,9437,252,39.81,9689,47,9736,23704,41.07,1,1,22,22,前金區
2318,2020-06-06 17:49:52,60747,1607,40.09,62354,279,62633,149662,41.85,1,0,99,98,楠梓區
2319,2020-06-06 17:49:52,9107,221,43.17,9328,57,9385,21094,44.49,1,1,24,24,鹽埕區
2320,2020-06-06 17:49:52,17452,443,40.21,17895,96,17991,43397,41.46,1,1,42,42,新興區
2321,2020-06-06 17:49:52,57508,1416,36.37,58924,271,59195,158116,37.44,1,1,103,103,左營區
2322,2020-06-06 17:49:52,57069,1421,39.98,58490,295,58785,142733,41.19,1,1,116,116,苓雅區
2323,2020-06-06 17:49:53,25028,684,43.44,25712,194,25906,57617,44.96,1,1,51,51,林園區
2324,2020-06-06 17:49:53,10658,295,44.49,10953,58,11011,23954,45.97,1,1,18,18,旗津區
2325,2020-06-06 17:49:53,107419,2768,36.53,110187,563,110750,269225,41.14,1,0,228,211,鳳山區
2326,2020-06-06 17:49:53,55361,1415,42.72,56776,259,57035,129597,44.01,1,1,89,89,小港區
2327,2020-06-06 17:49:53,13320,363,45.49,13683,89,13772,29282,47.03,1,1,24,24,大社區
2328,2020-06-06 17:49:53,32787,886,44.32,33673,168,33841,73973,45.75,1,1,47,47,仁武區
2329,2020-06-06 17:49:53,32220,843,33.92,33063,185,33248,78425,42.39,1,0,81,67,大寮區
2330,2020-06-06 17:49:53,15318,389,42.88,15707,89,15796,35719,44.22,1,1,32,32,大樹區
2331,2020-06-06 17:49:54,2552,92,39.72,2644,21,2665,6425,41.48,1,1,12,12,田寮區
2332,2020-06-06 17:49:54,10929,369,43.55,11298,75,11373,25097,45.32,1,1,24,24,湖內區
2333,2020-06-06 17:49:54,16662,412,42.76,17074,91,17165,38963,44.05,1,1,28,28,鳥松區
2334,2020-06-06 17:49:54,32084,895,40.55,32979,190,33169,79113,41.93,1,1,72,72,岡山區
2335,2020-06-06 17:49:54,16254,507,49.89,16761,95,16856,32578,51.74,1,1,31,31,橋頭區
2336,2020-06-06 17:49:54,10600,315,41.54,10915,59,10974,25515,43.01,1,1,21,21,茄萣區
2337,2020-06-06 17:49:54,10618,306,41.88,10924,91,11015,25354,43.44,1,1,25,25,燕巢區
2338,2020-06-06 17:49:54,10559,281,44.29,10840,70,10910,23841,45.76,1,1,21,21,阿蓮區
2339,2020-06-06 17:49:54,18054,568,42.55,18622,111,18733,42432,44.15,1,1,41,41,路竹區
2340,2020-06-06 17:49:55,9749,420,28.58,10169,88,10257,34112,30.07,1,1,32,32,美濃區
2341,2020-06-06 17:49:55,11399,474,37.0,11873,78,11951,30807,38.79,1,1,35,35,旗山區
2342,2020-06-06 17:49:55,6173,193,38.78,6366,48,6414,15918,40.29,1,1,18,18,彌陀區
2343,2020-06-06 17:49:55,4914,122,42.0,5036,23,5059,11699,43.24,1,1,12,12,永安區
2344,2020-06-06 17:49:55,14032,404,46.35,14436,87,14523,30272,47.98,1,1,28,28,梓官區
2345,2020-06-06 17:49:55,2880,164,26.41,3044,40,3084,10903,28.29,1,1,12,12,六龜區
2346,2020-06-06 17:49:56,60,1,3.95,61,0,61,1520,4.01,1,1,3,3,茂林區
2347,2020-06-06 17:49:56,2733,121,26.69,2854,28,2882,10238,28.15,1,1,10,10,杉林區
2348,2020-06-06 17:49:56,201,24,6.01,225,2,227,3342,6.79,1,1,8,8,桃源區
2349,2020-06-06 17:49:56,1223,56,23.41,1279,16,1295,5224,24.79,1,1,7,7,甲仙區
2350,2020-06-06 17:49:56,3863,145,30.86,4008,56,4064,12517,32.47,1,1,18,18,內門區
2351,2020-06-06 17:49:57,209,7,8.95,216,0,216,2334,9.25,1,1,4,4,那瑪夏區
2352,2020-06-06 17:50:47,910564,24295,39.59,934859,4971,939830,2231713,42.11,38,33,1823,1777,高雄市
2353,2020-06-06 17:50:47,57508,1416,36.37,58924,271,59195,158116,37.44,1,1,103,103,左營區
2354,2020-06-06 17:50:47,9107,221,43.17,9328,57,9385,21094,44.49,1,1,24,24,鹽埕區
2355,2020-06-06 17:50:47,42357,960,37.34,43317,176,43493,107714,40.38,1,0,77,74,鼓山區
2356,2020-06-06 17:50:47,112212,2677,39.89,114889,529,115418,262003,44.05,1,0,189,178,三民區
2357,2020-06-06 17:50:47,60747,1607,40.09,62354,279,62633,149662,41.85,1,0,99,98,楠梓區
2358,2020-06-06 17:50:48,17452,443,40.21,17895,96,17991,43397,41.46,1,1,42,42,新興區
2359,2020-06-06 17:50:48,10658,295,44.49,10953,58,11011,23954,45.97,1,1,18,18,旗津區
2360,2020-06-06 17:50:48,55361,1415,42.72,56776,259,57035,129597,44.01,1,1,89,89,小港區
2361,2020-06-06 17:50:48,107419,2768,36.53,110187,563,110750,269225,41.14,1,0,228,211,鳳山區
2362,2020-06-06 17:50:48,57069,1421,39.98,58490,295,58785,142733,41.19,1,1,116,116,苓雅區
2363,2020-06-06 17:50:48,9437,252,39.81,9689,47,9736,23704,41.07,1,1,22,22,前金區
2364,2020-06-06 17:50:48,66816,1779,42.48,68595,347,68942,157294,43.83,1,1,119,119,前鎮區
2365,2020-06-06 17:50:49,15318,389,42.88,15707,89,15796,35719,44.22,1,1,32,32,大樹區
2366,2020-06-06 17:50:49,13320,363,45.49,13683,89,13772,29282,47.03,1,1,24,24,大社區
2367,2020-06-06 17:50:49,32787,886,44.32,33673,168,33841,73973,45.75,1,1,47,47,仁武區
2368,2020-06-06 17:50:49,16662,412,42.76,17074,91,17165,38963,44.05,1,1,28,28,鳥松區
2369,2020-06-06 17:50:49,32220,843,33.92,33063,185,33248,78425,42.39,1,0,81,67,大寮區
2370,2020-06-06 17:50:49,25028,684,43.44,25712,194,25906,57617,44.96,1,1,51,51,林園區
2371,2020-06-06 17:50:50,16254,507,49.89,16761,95,16856,32578,51.74,1,1,31,31,橋頭區
2372,2020-06-06 17:50:50,10559,281,44.29,10840,70,10910,23841,45.76,1,1,21,21,阿蓮區
2373,2020-06-06 17:50:50,18054,568,42.55,18622,111,18733,42432,44.15,1,1,41,41,路竹區
2374,2020-06-06 17:50:50,32084,895,40.55,32979,190,33169,79113,41.93,1,1,72,72,岡山區
2375,2020-06-06 17:50:50,2552,92,39.72,2644,21,2665,6425,41.48,1,1,12,12,田寮區
2376,2020-06-06 17:50:50,10618,306,41.88,10924,91,11015,25354,43.44,1,1,25,25,燕巢區
